CODIGO_SUCURSAL|DESCRIPCION_SUCURSAL|CODIGO_ARTÍCULO|DESCRIPCION_ARTÍCULO|ESTADOS|UNIDAD_DE_MEDIDA_MINIMA|CANTIDAD_UNIDAD_MINIMA|UNIDAD_DE_MEDIDA_LOGISTICA|CANTIDAD_UNIDAD_LOGISTICA|COSTO_UNITARIO_UNIDAD_MINIMA|LOTE_PROVEEDOR|LOTE_SAP|FECHA_VENCIMIENTO|SISTEMA_ORIGEN|FECHA_ACTUALIZACION
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529732|MRY ZILER KIDS MAX MULTIPLES COMPONENTES   FCO X 300GR|DISPONIBLE|FRASCO|0|FRASCO|0|35609,33|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|141074|TIRAS REACTIVAS PARA GLUCOSA  CAJ X 50 GLUCOQUICK VITAL|DISPONIBLE|PIEZA|0|CAJA|0|582,43|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|157863|BUSCAPINA COMPUESTA NF (325+10)MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|40|CAJA|4|1572,65|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|152569|CDR JERINGA 3 PARTES  UND ETERNA  2ML - 21G X 1 1/2PULG|DISPONIBLE|PIEZA|119|PIEZA|119|100,46|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|118011|TOA ACOLCHADITA LLEV 120 P-ESP    PAQ X 1|DISPONIBLE|PAQUETE|1|PAQUETE|1|14669,82|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530239|MRY EDAPIL    CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|2371,33|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|154204|CDR POLVO COMP.   VOGUE UND   NATURAL GITANO|DISPONIBLE|PIEZA|1|PIEZA|1|3857,05|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|110997|CREMA NIVEA R 368    FCO X 60GR|DISPONIBLE|FRASCO|0|FRASCO|0|13734,91|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164399|CEPILLO DENTAL ULTRA SUAVE SENSITIVE CLEAN TECHNIQUE SOB X 1 GUM|DISPONIBLE|SOBRE|0|SOBRE|0|10162,16|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|157466|LEVRONC 20MG/5ML(0.4%) SUSP ORAL  FCO X 120ML  CEREZA|DISPONIBLE|FRASCO|0|FRASCO|0|39474,95|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|112701|ACETAMINOFEN 500MG TAB INST CAJ X 100 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|45,78|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98551|SOL P/LENTES D/CONT RENU FRESH  FCO X 355ML BAUSH AND LOMB|DISPONIBLE|FRASCO|0|FRASCO|0|24488,65|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|97583|ESOMEPRAZOL 20MG TAB LIB RET  CAJ X 10 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|2484,48|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|104594|FARMA D 1000UI CAP BLAND  FCO X 50|DISPONIBLE|CAPSULA|0|FRASCO|0|1040,81|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21602|RETIBLAN 50000UI CAP BLAND  CAJ X 50|DISPONIBLE|CAPSULA|0|CAJA|0|642,6|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|16837|CLOTRIMAZOL 1% CREM TOP  TUB X 40GR GENFAR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|7880,86|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|160802|JABON INTIMO SECRETOS NATURALE   INTIBON FCO X 120GR|DISPONIBLE|FRASCO|0|FRASCO|0|6880,79|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|18898|ACIDRINE 10MG/ML(1%) SOL ORAL  FCO X 25ML|DISPONIBLE|FRASCO|0|FRASCO|0|55194,21|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|81557|GALVUS 50MG TAB  CAJ X 56|DISPONIBLE|TABLETA|0|CAJA|0|1491,98|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|38008|GUANTE QUIRURGICO  SOB X 1 PRECISSION  No. 7.5|DISPONIBLE|SOBRE|0|SOBRE|0|1456,57|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530090|DEXKETOVITAE 25MG SOL ORAL  CAJ X 10SOB X 10ML|DISPONIBLE|SOBRE|0|CAJA|0|3788,94|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|135149|ANTITRANSPIRANTE   PREVENTIVE FCO X 35GR SUDORACION EXCESIVA|DISPONIBLE|FRASCO|1|FRASCO|1|10684,19|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|116520|GYNORELLE (2+0.02)MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|762,46|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|135759|PARALGEN MAX (600+8)MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|3826,34|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|116798|DIOSMIT 3GR/SOB POLV SUSP ORAL  CAJ X 6SOB|DISPONIBLE|SOBRE|0|CAJA|0|4004,4|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|94201|CORASAN (0.05+1+0.1)% CREM TOP  TUB X 40GR|DISPONIBLE|TUBO|0|TUBO|0|30389,86|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107366|LEVOTIROXINA 125MCG TAB  CAJ X 50 MK|DISPONIBLE|TABLETA|0|CAJA|0|699,21|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|114479|DIHIDROCODEINA 12.1MG/5ML(0.242%) JBE INST FCO X 120ML FARMATECH|DISPONIBLE|FRASCO|0|FRASCO|0|5856,38|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|96916|CALMIDOL COMPUESTO (30+200)MG CAP  CAJ X 6|DISPONIBLE|TABLETA|0|CAJA|0|1263,22|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|159579|LAGRICEL OFTENO 2MG/0.5ML(0.4%) SOL OFT  CAJ X 20DOSIS|DISPONIBLE|AMPULEPAC|20|CAJA|1|3084,55|null|null|null|BOPOS|4/10/2023 8:43:46 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|96577|NAPROXENO 500MG TAB REC  CAJ X 10 AMER GEN|DISPONIBLE|TABLETA|0|CAJA|0|973,09|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|99973|ILANA DUAL 1 OVULO + TUBO X 10 1%+600MG CREM VAG+OVUL  PAQ X 1|DISPONIBLE|PAQUETE|0|PAQUETE|0|61337,14|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|533255|MRY CREMA   PONDS REJUVENESS CAJ X 10 CONTRA ARRUGAS|DISPONIBLE|SOBRE|2|CAJA|0,2|1253,41|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|72790|FLUAMAR (250+25)MCG/DOSIS SUSP INH ORAL  FCO X 120DOSIS|DISPONIBLE|FRASCO|0|FRASCO|0|90965,69|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|388921|NORAVER GRIPA FAST TOTAL (15+10+400+2.5)MG CAP BLAND  CAJ X 60|DISPONIBLE|TABLETA|58|CAJA|0,97|1891,69|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|32965|SUNDOWN SPF50  CREMA TOPICA  FCO X 120ML|INCONSIST|FRASCO|0|FRASCO|0|30161,99|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|80303|TOBRAOFTAL 3MG/ML(0.3%) SOL OFT  FCO X 5ML|DISPONIBLE|FRASCO|0|FRASCO|0|36488,42|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132910|DESODORANTE   BALANCE CAJ X 18SOB MAX PROT CLINICAL WOME FRAC|DISPONIBLE|PIEZA|0|CAJA|0|465,87|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530268|MRY GEL ECLAIR ACLARADOR + REV    SOB X 12|DISPONIBLE|PIEZA|0|PAQUETE|0|1049,75|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|124951|ETORICOXIB 120MG TAB REC  CAJ X 7 MK|DISPONIBLE|TABLETA|0|CAJA|0|4598,85|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|50267|DIFENHIDRAMINA CLORHIDRATO 12.5MG/5ML(0.25%) JBE  FCO X 120ML LAPROFF|DISPONIBLE|FRASCO|0|FRASCO|0|3452,13|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98042|NITAZOXANIDA 500MG TAB REC  CAJ X 6 LA SANTE|DISPONIBLE|TABLETA|0|CAJA|0|4334,17|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|72527|DERMACORTINE 0.1% LOC TOP  FCO X 30ML|DISPONIBLE|FRASCO|0|FRASCO|0|83518,78|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|401229|PRESERVATIVOS REAL SENSATION PAQ X 3 TODAY|DISPONIBLE|SOBRE|0|PAQUETE|0|3773,77|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|19169|ETIDOXINA 100MG CAP  CAJ X 10|DISPONIBLE|CAPSULA|10|CAJA|1|6683,89|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|117847|HIDRAPLUS CON ZINC 75MEQ(Na)/L SOL ORAL  FCO X 400ML  UVA|DISPONIBLE|FRASCO|1|FRASCO|1|7144,78|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|19929|CLORURO NA USP O SUERO FISIOL 0.9% SOL INY  BOL X 100ML BAXTER|DISPONIBLE|BOLSA_INDIVIDUAL|4|CAJA|0,04|1499,5|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|402755|FORZ SPORT (1+12)GR SOL TOP  FCO X 200 ML|DISPONIBLE|FRASCO|1|FRASCO|1|49518,04|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|80322|BONDIGEST 10MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|4265,29|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|388920|NORAVER G FAST TOTAL (15+10+400+2.5)MG CAP BLAND  CAJ X 6|DISPONIBLE|CAPSULA|12|CAJA|2|1971,68|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|96964|CIALIS 20MG TAB REC  CAJ X 8|DISPONIBLE|TABLETA|0|CAJA|0|34428,29|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|128956|FEMELLE 20 CD (3+0.02)MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|789,96|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|45829|LUMBAL (50+220)MG TAB REC  CAJ X 48|DISPONIBLE|TABLETA|0|CAJA|0|588,83|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|113085|SYSTANE ULTRA (4+3)MG/ML(0.4+0.3)% SOL OFT INST FCO X 10ML|DISPONIBLE|FRASCO|0|FRASCO|0|22273,46|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|32102|CIALIS 20MG TAB REC  CAJ X 1|DISPONIBLE|TABLETA|0|TABLETA|0|40073,79|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|141267|ESMALTE   MASGLO FCO X 13.5ML   COLOR BELLA|DISPONIBLE|FRASCO|0|FRASCO|0|4685|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|384892|RIFAMED 550MG TAB REC  CAJ X 14|DISPONIBLE|TABLETA|0|CAJA|0|8051,48|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132837|HIALTEARS OFERTA 4MG/ML(0.4%) SOL OFT  FCO X15ML GTIS 10ML(20GOT/ML)|DISPONIBLE|PAQUETE|0|PAQUETE|0|51682,86|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|75203|PAROXETINA 20MG TAB REC  CAJ X 10 MK|DISPONIBLE|TABLETA|0|CAJA|0|2334,7|null|null|null|BOPOS|4/10/2023 8:43:45 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|105186|EFEXOR XR 150MG CAP LIB PROL  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|1628,24|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|101611|SILDENAFIL 100MG TAB REC  CAJ X 1 MK|DISPONIBLE|CAJA|0|CAJA|0|9240,54|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132448|ACN SACA LECHE EXTRACTOR    UND|DISPONIBLE|PIEZA|0|PIEZA|0|7312,07|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529351|MRY RUBOR   GLIPS EST X 11GR   CORAL ROSE|DISPONIBLE|PIEZA|0|PIEZA|0|17442|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|96575|DICLOXACILINA 500MG CAP  CAJ X 50 AMER GEN|DISPONIBLE|CAPSULA|0|CAJA|0|618,79|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132419|MIELTERTOS NINOS    FCO X 180ML|DISPONIBLE|FRASCO|0|FRASCO|0|20775,01|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|151552|CDR P/NORMAL/MIXTA DIA   EUCERIN FCO X 50ML HYALURON|DISPONIBLE|FRASCO|2|FRASCO|2|114099,94|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|161436|POLVO SOLUC NASAL SALINA ADULT  CAJ X 120SOB SINUSRINSE - NEILMED|DISPONIBLE|SOBRE|0|CAJA|0|697,28|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|114066|FLUIMUCIL 200MG/5ML(4%) JBE  FCO X 120ML|DISPONIBLE|FRASCO|0|FRASCO|0|21263,75|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|22303|JERINGA DESECHABLE 10ML REF 30 REF 302499 SOB X 1   38MM-10ML|DISPONIBLE|SOBRE_INDIVIDUAL|0|CAJA|0|558,51|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|40773|AGUA TERMAL   AVENE FCO X 300ML|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|61841,98|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|99896|DESODORANTE PIES MUJER  P/ ESP   DEO PIES PAQ X (2 FCO X 260ML)|DISPONIBLE|PAQUETE|0|PAQUETE|0|15890|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|138744|ALIMENTO LIQUIDO ENTEREX TOTAL    FCO X 237ML    VAINILLA|DISPONIBLE|FRASCO|0|FRASCO|0|6986,5|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|146286|ACETAMINOFEN+CODEINA (325+30)MG TAB  CAJ X 30 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|931,74|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|146775|ELECTROLIT 30MEQ(Na)/L SOL ORAL  FCO X 625ML  UVA|DISPONIBLE|FRASCO|0|FRASCO|0|6767,72|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17792|KETOPROFENO 2.5% GEL TOP  TUB X 60GR GENFAR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|20106,38|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|131765|DORMEBEN EZ 2MG TAB REC  CAJ X 15|DISPONIBLE|TABLETA|0|CAJA|0|5904,98|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17072|FLUCONAZOL 200MG CAP  CAJ X 4 GENFAR|DISPONIBLE|CAPSULA|0|CAJA|0|2026,76|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|120857|PATALER 2MG/ML(0.2%) SOL OFT  FCO X 5ML|DISPONIBLE|FRASCO|0|FRASCO|0|77687,61|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|120912|NUTRIBEN HIDROLIZADA 2    TAR X 400GR|DISPONIBLE|TARRO|0|TARRO|0|82543,8|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|20970|BETARRETIN 0.025% GEL TOP  TUB X 30GR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|51112,1|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|126097|METFORMINA 500MG TAB REC  CAJ X 30 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|1389,98|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|144539|LIDOMAX 4% CREM TOP  TUB X 5GR|DISPONIBLE|TUBO|0|TUBO|0|14699,53|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|55497|DOXICLAT 100MG TAB  CAJ X 20|DISPONIBLE|TABLETA|0|CAJA|0|2333,74|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|115666|SERTRALINA 100MG TAB REC INST CAJ X 10 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|169,63|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|384846|CINTA ADHESIVA QUIRURGICA  CAJ X 1 CUREBAND  10CM X 2MT|DISPONIBLE|CAJA|0|CAJA|0|19526,52|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|130909|DESODORANTE   NO SWEAT FORTE FCO X 30ML|DISPONIBLE|FRASCO|0|FRASCO|0|28367,6|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|150357|CDR CREMA ORAL-B 3D WHITE    TUB X 107ML|DISPONIBLE|TUBO|0|TUBO|0|12891,66|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|150708|CDR PROMO DTE F/MEN ROLLON   ARDEN FCO X 30ML CLINICAL|DISPONIBLE|FRASCO|0|FRASCO|0|1595,67|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|141366|CREMA DENTAL   COLGATE LUMINOUS WHITE CAJ X 2TUB X 75ML|DISPONIBLE|PAQUETE|0|PAQUETE|0|18308,47|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|144481|SUCRALFATO 1GR/5ML(20%) SUSP ORAL  FCO X 200ML GENFAR|DISPONIBLE|FRASCO|0|FRASCO|0|63605,28|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|159617|GAFAS DE LECTURA V-POLAK REF VP16-16 UND BRIGHTLOOK  3.0+ ROJO|DISPONIBLE|PIEZA|0|PIEZA|0|14640|null|null|null|BOPOS|4/10/2023 8:43:43 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|168725|SOLUCION ANTIBACTERIAL SPRAY   SAMY FCO X 60ML|DISPONIBLE|FRASCO|0|FRASCO|0|2030|null|null|null|BOPOS|4/10/2023 8:43:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|388664|PANAL   WINNY PAQ X 30 GOLD|DISPONIBLE|PIEZA|0|PAQUETE|0|1381,32|null|null|null|BOPOS|4/10/2023 8:43:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|129389|AFTER SUN CALMANTE   TANGA FCO X 150GR|DISPONIBLE|FRASCO|0|FRASCO|0|15577,72|null|null|null|BOPOS|4/10/2023 8:43:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|16783|AMPICILINA 250MG/5ML(5%) POLV SUSP ORAL  FCO X 60ML GENFAR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|7900,14|null|null|null|BOPOS|4/10/2023 8:43:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|54706|ENTEROGERMINA 2000MUI/5ML SUSP ORAL INST CAJ X 10AMPACK X 5ML|DISPONIBLE|VIAL|100|CAJA|10|5210,51|null|null|null|BOPOS|4/10/2023 8:43:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|18674|METROZIN 500MG CAP BLAND  CAJ X 50|DISPONIBLE|CAPSULA|0|CAJA|0|1748,6|null|null|null|BOPOS|4/10/2023 8:43:47 a. m.|
